"","Ticker Symbol","For Year","Total Assets","Intangible Assets","Liabilities","Earnings Per Share","Total Revenue","Current Ratio","Quick Ratio","Profit Margin","Operating Margin","Total Liabilities","Total Equity","Retained Earnings","Gross Margin","Estimated Shares Outstanding","Book Value","Asset Turnover","Total Debt To Equity","date","open","close","low","high","volume","month","Name","Sector","Industry"
"256","CF",2015,12738900000,0,-2.7e+08,2.97,4308300000,93,66,15,28,8703700000,4035200000,3057900000,36,223872053.872,13008900000,0.338200315568848,2.15694389373513,2015-04-01,284.689999,284.139996,280.440006,285.879993,3446000,"04","CF Industries Holdings, Inc.","Basic Industries","Agricultural Chemicals"
"257","CFG",2014,1.32857e+11,0,2.39e+08,1.55,5.342e+09,NA,NA,16,0,1.13589e+11,1.9268e+10,1.294e+09,0,558064516.129,1.32618e+11,0.0402086453856402,5.89521486402325,NA,NA,NA,NA,NA,NA,NA,"Citizens Financial Group, Inc.","Finance","Major Banks"
"258","CFG",2015,1.38208e+11,0,-1.61e+08,1.55,5.276e+09,NA,NA,16,0,1.18562e+11,1.9646e+10,1.913e+09,0,541935483.871,1.38369e+11,0.0381743459134059,6.03491804947572,2015-04-01,24.15,24.360001,24.030001,24.459999,5348500,"04","Citizens Financial Group, Inc.","Finance","Major Banks"
"259","CHD",2012,4098100000,1254900000,89400000,2.5,2921900000,129,95,12,19,2037200000,2060900000,1929300000,44,139920000,2753800000,0.712988946096972,0.988500169828716,2012-04-02,49.41,49.540001,49.27,49.91,1644000,"04","Church & Dwight Company, Inc.","Basic Industries","Package Goods/Cosmetics"
"260","CHD",2013,4259700000,1204300000,44100000,2.85,3194300000,171,133,12,19,1959800000,2299900000,2168500000,45,138385964.912,3011300000,0.749888489799751,0.852124005391539,2013-04-01,64.410004,64.480003,63.939999,64.480003,1031400,"04","Church & Dwight Company, Inc.","Basic Industries","Package Goods/Cosmetics"
"261","CHD",2014,4359200000,1272400000,19900000,3.06,3297600000,112,85,13,19,2257300000,2101900000,2414900000,44,135261437.908,3066900000,0.756469076894843,1.07393310814025,2014-04-01,68.949997,68.559998,68.18,68.989998,1059800,"04","Church & Dwight Company, Inc.","Basic Industries","Package Goods/Cosmetics"
"262","CHD",2015,4256900000,1269500000,51500000,3.13,3394800000,104,72,12,20,2233700000,2023200000,2.65e+09,45,131118210.863,2935900000,0.797481735535249,1.10404310003954,2015-04-01,85.400002,85.400002,84.330002,85.459999,1214800,"04","Church & Dwight Company, Inc.","Basic Industries","Package Goods/Cosmetics"
"263","CHK",2012,4.1611e+10,0,-1.015e+09,-1.46,1.2316e+10,47,47,6,14,2.3715e+10,1.5569e+10,4.37e+08,43,526712328.767,4.2626e+10,0.295979428516498,1.52321921767615,2012-04-02,23.08,23.310001,22.970001,23.690002,13172700,"04","Chesapeake Energy Corporation","Energy","Oil & Gas Production"
"264","CHK",2013,4.1782e+10,0,-3.91e+08,0.73,1.908e+10,66,66,4,11,2.3642e+10,1.5995e+10,6.88e+08,32,991780821.918,4.2173e+10,0.456655976257719,1.47808690215692,2013-04-01,20.400001,20.350001,20.260001,20.64,10619900,"04","Chesapeake Energy Corporation","Energy","Oil & Gas Production"
"265","CHK",2014,4.0751e+10,0,-4.91e+08,1.93,2.3125e+10,132,132,8,15,2.2546e+10,1.6903e+10,1.483e+09,31,993264248.705,4.1242e+10,0.567470736914432,1.33384606282908,2014-04-01,25.710001,26.130002,25.66,26.160001,7589900,"04","Chesapeake Energy Corporation","Energy","Oil & Gas Production"
"266","CHK",2015,1.7357e+10,0,-2.22e+09,-22.43,1.2764e+10,67,67,115,148,1.496e+10,2.138e+09,-1.3202e+10,19,654703522.069,1.9577e+10,0.735380538111425,6.99719363891487,2015-04-01,14.45,14.35,14.27,14.57,21191700,"04","Chesapeake Energy Corporation","Energy","Oil & Gas Production"
"267","CHRW",2012,2804225000,137411000,133727000,3.68,11359113000,136,136,5,6,1299853000,1504372000,2218229000,15,161359782.609,2533087000,4.05071383359039,0.864050248209884,2012-04-02,65.410004,65.910004,65.330002,66.370003,1045600,"04","C.H. Robinson Worldwide, Inc.","Transportation","Oil Refining/Marketing"
"268","CHRW",2013,2802818000,117467000,-82665000,2.65,12752076000,131,131,3,5,1863094000,939724000,2413833000,14,156944905.66,2768016000,4.54973387497868,1.98259701784779,2013-04-01,59.5,58.599998,58.470001,59.689999,1254500,"04","C.H. Robinson Worldwide, Inc.","Transportation","Oil Refining/Marketing"
"269","CHRW",2014,3214338000,98330000,78436000,3.06,13470067000,134,134,3,6,2167323000,1047015000,2648539000,15,146964379.085,3037572000,4.19061934370312,2.0700018624375,2014-04-01,52.709999,52.16,51.099998,52.720001,2969900,"04","C.H. Robinson Worldwide, Inc.","Transportation","Oil Refining/Marketing"
"270","CHRW",2015,3184358000,120242000,-25358000,3.52,13476084000,119,119,4,6,2033908000,1150450000,2922620000,17,144800852.273,3089474000,4.23196261224397,1.76792385588248,2015-04-01,72.849998,71.989998,71.919998,73.089996,1438600,"04","C.H. Robinson Worldwide, Inc.","Transportation","Oil Refining/Marketing"
"271","CHTR",2013,1.7295e+10,7.398e+09,1.14e+08,-1.65,8.155e+09,22,22,2,11,1.7144e+10,1.51e+08,-1.568e+09,34,102424242.424,9.783e+09,0.471523561723041,113.53642384106,2013-04-01,104.650002,103.779999,102.959999,105.290001,391200,"04","Charter Communications, Inc.","Consumer Services","Television Services"
"272","CHTR",2014,2.4388e+10,7.111e+09,1.58e+08,-1.7,9.108e+09,21,21,2,11,2.4242e+10,1.46e+08,-1.762e+09,34,107647058.824,1.7119e+10,0.373462358536985,166.041095890411,2014-04-01,123.709999,125.639999,123.389999,125.860001,867900,"04","Charter Communications, Inc.","Consumer Services","Television Services"
"273","CHTR",2015,3.9316e+10,6.862e+09,3.19e+08,-2.43,9.754e+09,17,17,3,11,3.9362e+10,-4.6e+07,-2.061e+09,34,111522633.745,3.2135e+10,0.248092379692746,-855.695652173913,2015-04-01,191.940002,190.630005,189.440002,193.800003,967100,"04","Charter Communications, Inc.","Consumer Services","Television Services"
"274","CI",2012,5.3734e+10,0,1.42e+08,5.7,2.9119e+10,NA,NA,6,9,4.3965e+10,9.769e+09,1.233e+10,39,284736842.105,5.3592e+10,0.541910149998139,4.50046064080254,2012-04-02,49.02,49.43,48.830002,49.610001,3132200,"04","Cigna Corporation","Health Care","Medical Specialities"
"275","CI",2013,5.4336e+10,0,5.01e+08,5.28,3.238e+10,NA,NA,5,7,4.3769e+10,1.0567e+10,1.3676e+10,36,279545454.545,5.3835e+10,0.595921672555948,4.14204599223999,2013-04-01,62.310001,62.91,61.880001,63.419998,2555500,"04","Cigna Corporation","Health Care","Medical Specialities"
"276","CI",2014,5.587e+10,0,7.7e+08,7.97,3.4914e+10,NA,NA,6,9,4.5096e+10,1.0774e+10,1.0289e+10,39,263739021.33,5.51e+10,0.624914981206372,4.18563207722294,2014-04-01,83.93,83.050003,83,84.730003,2669500,"04","Cigna Corporation","Health Care","Medical Specialities"
"277","CI",2015,5.7088e+10,0,1.055e+09,8.17,3.7876e+10,NA,NA,6,9,4.5053e+10,1.2035e+10,1.2121e+10,39,256303549.572,5.6033e+10,0.663466928251121,3.74349813045285,2015-04-01,129.649994,130.369995,128.039993,130.380005,2100700,"04","Cigna Corporation","Health Care","Medical Specialities"
"278","CINF",2012,1.6548e+10,0,3.88e+08,2.59,4.111e+09,NA,NA,10,14,1.1095e+10,5.453e+09,4.021e+09,15,162548262.548,1.616e+10,0.248428813149625,2.03465982028241,2012-04-02,34.330002,34.799999,34.259998,35.049999,1180500,"04","Cincinnati Financial Corporation","Finance","Property-Casualty Insurers"
"279","CINF",2013,1.7662e+10,0,2.96e+08,3.16,4.531e+09,NA,NA,11,16,1.1592e+10,6.07e+09,4.268e+09,17,163607594.937,1.7366e+10,0.256539463254445,1.90971993410214,2013-04-01,47.349998,47.119999,46.860001,47.360001,384600,"04","Cincinnati Financial Corporation","Finance","Property-Casualty Insurers"
"280","CINF",2014,1.8748e+10,0,2.16e+08,3.21,4.945e+09,NA,NA,11,15,1.2175e+10,6.573e+09,4.505e+09,16,163551401.869,1.8532e+10,0.263761467889908,1.85227445610832,2014-04-01,47.66,47.830002,47.299999,48.18,1245600,"04","Cincinnati Financial Corporation","Finance","Property-Casualty Insurers"
"281","CINF",2015,1.8888e+10,0,2.46e+08,3.87,5.142e+09,NA,NA,12,17,1.2461e+10,6.427e+09,4.762e+09,18,163824289.406,1.8642e+10,0.272236340533672,1.93885171930916,2015-04-01,53.290001,53.27,52.779999,53.529999,364000,"04","Cincinnati Financial Corporation","Finance","Property-Casualty Insurers"
"282","CL",2012,1.3394e+10,1.499e+09,-5e+06,5.19,1.7085e+10,122,85,14,23,1.1205e+10,2.189e+09,1.6953e+10,58,476300578.035,1.19e+10,1.27557115126176,5.11877569666514,2012-04-02,97.68,98.440002,97.660004,98.449997,5235400,"04","Colgate-Palmolive Company","Consumer Non-Durables","Package Goods/Cosmetics"
"283","CL",2013,1.3985e+10,1.496e+09,2.4e+07,2.41,1.742e+10,108,77,13,20,1.168e+10,2.305e+09,1.7952e+10,59,929875518.672,1.2465e+10,1.24562030747229,5.06724511930586,2013-04-01,117.870003,117.709999,117.279999,118.139999,1855600,"04","Colgate-Palmolive Company","Consumer Non-Durables","Package Goods/Cosmetics"
"284","CL",2014,1.3459e+10,1.413e+09,5.7e+07,2.38,1.7277e+10,123,88,13,21,1.2314e+10,1.145e+09,1.8832e+10,59,915966386.555,1.1989e+10,1.2836763503975,10.7545851528384,2014-04-01,64.870003,64.220001,64.029999,65.099998,3089100,"04","Colgate-Palmolive Company","Consumer Non-Durables","Package Goods/Cosmetics"
"285","CL",2015,1.1958e+10,1.346e+09,-6.7e+07,1.53,1.6034e+10,124,91,9,17,1.2257e+10,-2.99e+08,1.8861e+10,59,904575163.399,1.0679e+10,1.34085967553103,-40.9933110367893,2015-04-01,69.339996,69.089996,68.610001,69.339996,3075100,"04","Colgate-Palmolive Company","Consumer Non-Durables","Package Goods/Cosmetics"
"286","CLX",2013,4.311e+09,6.27e+08,-1.1e+07,4.37,5.533e+09,125,90,10,18,4.165e+09,1.46e+08,1.561e+09,43,130892448.513,3.695e+09,1.28346091394108,28.527397260274,2013-04-01,88.529999,88.129997,88,88.550003,553700,"04","Clorox Company (The)","Consumer Durables","Specialty Chemicals"
"287","CLX",2014,4.258e+09,6.11e+08,-1.7e+07,4.31,5.514e+09,85,62,10,18,4.104e+09,1.54e+08,1.739e+09,43,129466357.309,3.664e+09,1.29497416627525,26.6493506493506,2014-04-01,87.980003,87.910004,86.940002,87.980003,1036100,"04","Clorox Company (The)","Consumer Durables","Specialty Chemicals"
"288","CLX",2015,4.164e+09,5.85e+08,1.22e+08,4.45,5.655e+09,102,74,10,18,4.046e+09,1.18e+08,1.923e+09,44,130337078.652,3.457e+09,1.35806916426513,34.2881355932203,2015-04-01,109.82,109.93,109.089996,110.150002,836000,"04","Clorox Company (The)","Consumer Durables","Specialty Chemicals"
"289","CMA",2013,6.5224e+10,0,3.8e+07,2.92,2.666e+09,NA,NA,20,0,5.8074e+10,7.15e+09,6.318e+09,0,185273972.603,6.5186e+10,0.0408745247148289,8.12223776223776,2013-04-01,35.950001,35.279999,35.110001,35.950001,1651300,"04","Comerica Incorporated","Finance","Major Banks"
"290","CMA",2014,6.9186e+10,0,-1.4e+07,3.28,2.607e+09,NA,NA,23,0,6.1784e+10,7.402e+09,6.744e+09,0,180792682.927,6.92e+10,0.0376810337351487,8.34693326128074,2014-04-01,52,51.650002,51.400002,52,2211200,"04","Comerica Incorporated","Finance","Major Banks"
"291","CMA",2015,7.1877e+10,0,-3.5e+07,2.93,2.819e+09,NA,NA,18,0,6.4317e+10,7.56e+09,7.084e+09,0,177815699.659,7.1912e+10,0.0392197782322579,8.50753968253968,2015-04-01,45.080002,45.110001,44.509998,45.209999,1246900,"04","Comerica Incorporated","Finance","Major Banks"
"292","CME",2012,38863200000,2.0029e+10,70200000,2.71,2782400000,NA,NA,32,61,17444100000,21419100000,3993400000,100,330738007.38,1.8764e+10,0.0715947219992178,0.814417972743953,2012-04-02,289.319992,291.219997,287.259998,294.379997,1817000,"04","CME Group Inc.","Finance","Investment Bankers/Brokers/Service"
"293","CME",2013,54277800000,19916500000,22200000,2.94,2784900000,NA,NA,35,53,3.3123e+10,21154800000,3494600000,100,332244897.959,34339100000,0.0513082696793164,1.56574394463668,2013-04-01,61.990002,60.93,60.66,61.990002,1018400,"04","CME Group Inc.","Finance","Investment Bankers/Brokers/Service"
"294","CME",2014,72241500000,19812700000,-153800000,3.37,2993100000,NA,NA,38,55,5.1318e+10,20923500000,3317300000,100,334451038.576,52582600000,0.0414318639563132,2.45264893540756,2014-04-01,74.419998,72.660004,72.25,75,3638300,"04","CME Group Inc.","Finance","Investment Bankers/Brokers/Service"
"295","CME",2015,67371500000,19713200000,-121200000,3.71,3209400000,NA,NA,39,58,46819700000,20551800000,2907600000,100,336118598.383,47779500000,0.0476373540740521,2.27813135589097,2015-04-01,94.480003,94.5,94,94.980003,1093700,"04","CME Group Inc.","Finance","Investment Bankers/Brokers/Service"
"296","CMG",2013,2009280000,0,17929000,10.58,3214591000,334,328,10,17,470992000,1538288000,1276897000,27,30948771.2665,1991351000,1.59987209348622,0.306179337029217,2013-04-01,327.420013,321.059998,320,328.470001,421700,"04","Chipotle Mexican Grill, Inc.","Consumer Services","Restaurants"
"297","CMG",2014,2527317000,0,42032000,14.35,4108269000,350,344,11,17,514948000,2012369000,1722271000,27,31036515.6794,2485285000,1.62554558846397,0.255891439393074,2014-04-01,568.01001,578.969971,568.01001,580.25,313000,"04","Chipotle Mexican Grill, Inc.","Consumer Services","Restaurants"
"298","CMG",2015,2725066000,0,16911000,15.3,4501223000,291,286,11,17,597092000,2127974000,2197873000,26,31085098.0392,2708155000,1.65178494759393,0.280591774147616,2015-04-01,650,652.530029,644.059998,653.02002,404600,"04","Chipotle Mexican Grill, Inc.","Consumer Services","Restaurants"
"299","CMI",2013,1.4728e+10,3.57e+08,1.28e+08,7.93,1.7301e+10,257,186,9,12,7.218e+09,7.51e+09,8.406e+09,25,187011349.306,1.4243e+10,1.17470124932102,0.961118508655126,2013-04-01,115.809998,112.709999,112.379997,115.970001,1385100,"04","Cummins Inc.","Energy","Industrial Machinery/Components"
"300","CMI",2014,1.5764e+10,3.43e+08,6.94e+08,9.04,1.9221e+10,225,154,9,12,8.015e+09,7.749e+09,9.545e+09,25,182632743.363,1.4727e+10,1.21929713270743,1.03432700993677,2014-04-01,149.389999,148.949997,147.770004,149.979996,1596900,"04","Cummins Inc.","Energy","Industrial Machinery/Components"
"301","CMI",2015,1.5134e+10,3.28e+08,-7e+07,7.86,1.911e+10,209,138,7,11,7.728e+09,7.406e+09,1.0322e+10,26,177989821.883,1.4876e+10,1.2627197039778,1.04347826086957,2015-04-01,138.429993,137.020004,136.820007,138.460007,1043500,"04","Cummins Inc.","Energy","Industrial Machinery/Components"
"302","CMS",2013,1.7416e+10,0,4e+06,1.71,6.566e+09,130,85,7,17,1.3925e+10,3.454e+09,-1.242e+09,31,271929824.561,1.7412e+10,0.377009646302251,4.03155761436016,2013-04-01,27.940001,27.799999,27.67,27.959999,2258300,"04","CMS Energy Corporation","Public Utilities","Power Generation"
"303","CMS",2014,1.9185e+10,0,5e+07,1.76,7.179e+09,133,86,7,16,1.5478e+10,3.67e+09,-1.058e+09,29,279545454.545,1.9135e+10,0.374198592650508,4.21743869209809,2014-04-01,29.33,29.139999,28.959999,29.4,3720200,"04","CMS Energy Corporation","Public Utilities","Power Generation"
"304","CMS",2015,2.0299e+10,0,-2.6e+07,1.9,6.456e+09,101,67,8,18,1.6324e+10,3.938e+09,-8.55e+08,34,282631578.947,2.0325e+10,0.318045223902655,4.14525139664805,2015-04-01,34.860001,35.200001,34.310001,35.25,3388400,"04","CMS Energy Corporation","Public Utilities","Power Generation"
"305","CNC",2012,2773905000,20268000,3.63e+08,0.04,8.11e+09,NA,NA,0,1,1820849000,953056000,566820000,16,5e+07,2390637000,2.92367618934318,1.91053726118927,2012-04-02,48.77,49.439999,48.490002,49.619999,1014200,"04","Centene Corporation","Health Care","Medical Specialities"
"306","CNC",2013,3.529e+09,4.9e+07,3.35e+08,2.98,1.0863e+10,NA,NA,2,3,2.295e+09,1.234e+09,7.32e+08,17,55369127.5168,3.145e+09,3.07820912439785,1.85980551053485,2013-04-01,43.98,44.580002,43.709999,45.23,757400,"04","Centene Corporation","Health Care","Medical Specialities"
"307","CNC",2014,5.824e+09,1.2e+08,1.333e+09,2.3,1.656e+10,NA,NA,2,3,4.08e+09,1.744e+09,1.003e+09,23,117826086.957,4.371e+09,2.84340659340659,2.3394495412844,2014-04-01,62.91,62.5,62.220001,64.309998,1622400,"04","Centene Corporation","Health Care","Medical Specialities"
"308","CNC",2015,7.339e+09,1.55e+08,5.99e+08,2.99,2.276e+10,NA,NA,2,3,5.182e+09,2.157e+09,1.358e+09,24,118729096.99,6.585e+09,3.101239950947,2.40241075567918,2015-04-01,70.559998,70.470001,69.099998,70.739998,860800,"04","Centene Corporation","Health Care","Medical Specialities"
"309","CNP",2012,2.2871e+10,0,-3.4e+07,0.98,7.452e+09,80,71,6,14,1.857e+10,4.301e+09,0,36,425510204.082,2.2905e+10,0.325827467098072,4.31760055800977,2012-04-02,19.73,19.870001,19.610001,19.940001,4373400,"04","CenterPoint Energy, Inc.","Public Utilities","Electric Utilities: Central"
"310","CNP",2013,2.187e+10,0,2.34e+08,0.73,8.106e+09,88,79,4,12,1.7541e+10,4.329e+09,0,29,426027397.26,2.1636e+10,0.370644718792867,4.05197505197505,2013-04-01,23.889999,23.799999,23.700001,23.99,2002900,"04","CenterPoint Energy, Inc.","Public Utilities","Electric Utilities: Central"
"311","CNP",2014,2.32e+10,0,-5e+06,1.42,9.226e+09,117,103,7,10,1.8652e+10,4.548e+09,0,25,430281690.141,2.3205e+10,0.397672413793103,4.10114335971856,2014-04-01,23.719999,23.82,23.639999,24.139999,5407900,"04","CenterPoint Energy, Inc.","Public Utilities","Electric Utilities: Central"
"312","CNP",2015,2.1334e+10,0,-2.76e+08,-1.61,7.386e+09,109,95,9,13,1.7873e+10,3.461e+09,0,31,429813664.596,2.161e+10,0.346207931002156,5.16411441779832,2015-04-01,20.4,20.780001,20.280001,20.83,3401000,"04","CenterPoint Energy, Inc.","Public Utilities","Electric Utilities: Central"
"313","COF",2012,3.12918e+11,0,8.57e+08,6.21,2.3771e+10,NA,NA,15,0,2.72419e+11,4.0499e+10,1.6853e+10,0,562318840.58,3.12061e+11,0.0759655884289175,6.72656114965802,2012-04-02,55.889999,56.360001,55.459999,56.950001,4845500,"04","Capital One Financial Corporation","Finance","Major Banks"
"314","COF",2013,2.96933e+11,0,3.85e+08,7.05,2.4176e+10,NA,NA,17,0,2.55301e+11,4.1632e+10,2.0292e+10,0,584539007.092,2.96548e+11,0.0814190406590039,6.1323260953113,2013-04-01,55.060001,53.68,53.439999,55.060001,3320900,"04","Capital One Financial Corporation","Finance","Major Banks"
"315","COF",2014,3.08167e+11,0,1.21e+08,7.71,2.3869e+10,NA,NA,19,0,2.63114e+11,4.5053e+10,2.3973e+10,0,574319066.148,3.08046e+11,0.077454756674141,5.84009943843917,2014-04-01,77.330002,76.779999,76.559998,77.449997,2171700,"04","Capital One Financial Corporation","Finance","Major Banks"
"316","COF",2015,3.34048e+11,0,6.2e+08,7.15,2.5038e+10,NA,NA,16,0,2.86764e+11,4.7284e+10,2.7045e+10,0,566433566.434,3.33428e+11,0.074953300124533,6.06471533711192,2015-04-01,78.830002,79.870003,78.57,80.040001,3607600,"04","Capital One Financial Corporation","Finance","Major Banks"
"317","COG",2012,4616313000,0,21898000,0.63,1204546000,61,58,11,25,2484866000,2131447000,1373264000,76,209095238.095,4594415000,0.260932480098295,1.16581177012612,2012-04-02,31.110001,32.040001,31.01,32.400002,8056800,"04","Cabot Oil & Gas Corporation","Energy","Oil & Gas Production"
"318","COG",2013,4981080000,0,6094000,0.67,1746278000,93,89,16,32,2776478000,2204602000,1627805000,77,417571641.791,4974986000,0.350582203056365,1.25940101660073,2013-04-01,66.970001,66.769997,65.739998,67.889999,3840200,"04","Cabot Oil & Gas Corporation","Energy","Oil & Gas Production"
"319","COG",2014,5437716000,0,-31399000,0.25,2173011000,83,80,5,5,3294983000,2142733000,1698995000,76,417872000,5469115000,0.399618332402796,1.53774782019038,2014-04-01,34.080002,34.279999,33.75,34.330002,7180500,"04","Cabot Oil & Gas Corporation","Energy","Oil & Gas Production"
"320","COG",2015,5261899000,0,-65244000,-0.28,1357150000,61,54,8,7,3252711000,2009188000,1552014000,57,406753571.429,5327143000,0.257920191930708,1.61891818983589,2015-04-01,29.48,30.02,29.48,30.25,7368900,"04","Cabot Oil & Gas Corporation","Energy","Oil & Gas Production"
"321","COL",2013,5.4e+09,2.88e+08,1.54e+08,4.63,4.474e+09,156,80,14,20,3.782e+09,1.618e+09,4.163e+09,31,136501079.914,4.958e+09,0.828518518518519,2.33745364647713,2013-04-01,62.939999,62.34,62.18,63.07,438300,"04","Rockwell Collins, Inc.","Capital Goods","Military/Government/Technical"
"322","COL",2014,7.063e+09,6.88e+08,-6.5e+07,4.47,4.979e+09,146,68,12,18,5.179e+09,1.884e+09,4.605e+09,30,135123042.506,6.44e+09,0.704941243097834,2.74893842887473,2014-04-01,79.849998,80.459999,79.459999,80.489998,427500,"04","Rockwell Collins, Inc.","Capital Goods","Military/Government/Technical"
"323","COL",2015,7.304e+09,7.03e+08,7.7e+07,5.19,5.244e+09,157,68,13,19,5.429e+09,1.875e+09,5.124e+09,31,132177263.969,6.524e+09,0.717962760131435,2.89546666666667,2015-04-01,96.120003,96.059998,94.300003,96.120003,893800,"04","Rockwell Collins, Inc.","Capital Goods","Military/Government/Technical"
